Timestamp,CI,V_TRAIN (Km/h),NID_BG,M_MODE,DL Rxqual,UL Rxqual,D_LRBG,HO_state,CES,EStop
2025-10-01 11:04:42.656,037,135.0,1161,Full Supervision,,,974.0,0,0,0
2025-10-01 11:04:42.784,037,,1161,,,,974.0,0,0,0
2025-10-01 11:04:42.912,037,,1161,,,,974.0,0,0,0
2025-10-01 11:04:42.912,037,135.0,1161,Full Supervision,,,980.0,0,0,0
2025-10-01 11:04:42.983,037,,1161,,0.0,0.0,,0,0,0
2025-10-01 11:04:43.440,037,,1161,,,,980.0,0,0,0
2025-10-01 11:04:43.440,037,,1161,,,,980.0,0,0,0
2025-10-01 11:04:43.440,037,,1161,,,,980.0,0,0,0
2025-10-01 11:04:43.463,037,,1161,,0.0,0.0,,0,0,0
2025-10-01 11:04:43.936,037,,1161,,,,980.0,0,0,0
2025-10-01 11:04:43.943,037,,1161,,0.0,0.0,,0,0,0
2025-10-01 11:04:44.064,037,135.0,1177,Full Supervision,,,36.0,0,0,0
2025-10-01 11:04:44.192,037,,1177,,,,36.0,0,0,0
2025-10-01 11:04:44.320,037,,1177,,,,36.0,0,0,0
2025-10-01 11:04:44.320,037,135.0,1177,Full Supervision,,,48.0,0,0,0
2025-10-01 11:04:44.423,037,,1177,,1.0,0.0,,0,0,0
2025-10-01 11:04:44.464,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:44.720,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:44.848,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:44.903,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:45.360,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:45.360,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:45.383,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:45.472,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:45.744,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:45.863,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:46.000,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:46.112,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:46.256,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:46.343,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:46.368,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:46.384,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:46.512,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:46.823,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:46.896,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:47.008,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:47.303,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:47.392,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:47.520,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:47.536,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:47.783,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:47.792,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:48.263,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:48.672,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:48.743,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:49.223,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:49.328,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:49.440,037,,1177,,,,48.0,0,0,0
2025-10-01 11:04:49.440,037,140.0,1177,Full Supervision,,,245.0,0,0,0
2025-10-01 11:04:49.703,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:49.840,037,,1177,,,,245.0,0,0,0
2025-10-01 11:04:49.952,037,,1177,,,,245.0,0,0,0
2025-10-01 11:04:50.183,037,,1177,,0.0,0.0,,0,0,0
2025-10-01 11:04:50.480,037,,1177,,,,245.0,0,0,0
