Timestamp,CI,V_TRAIN (Km/h),NID_BG,M_MODE,DL Rxqual,UL Rxqual,D_LRBG,HO_state,CES,EStop
2025-10-01 20:46:31.761,048,305.0,1062,Full Supervision,,,239.0,0,0,0
2025-10-01 20:46:32.017,048,,1062,,,,239.0,0,0,0
2025-10-01 20:46:32.017,048,,1062,,,,239.0,0,0,0
2025-10-01 20:46:32.017,048,305.0,1062,Full Supervision,,,264.0,0,0,0
2025-10-01 20:46:32.149,048,,1062,,0.0,0.0,,0,0,0
2025-10-01 20:46:32.161,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:32.289,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:32.629,048,,1062,,0.0,0.0,,0,0,0
2025-10-01 20:46:32.673,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:33.041,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:33.109,048,,1062,,0.0,0.0,,0,0,0
2025-10-01 20:46:33.553,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:33.589,048,,1062,,0.0,0.0,,0,0,0
2025-10-01 20:46:33.825,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:34.069,048,,1062,,2.0,0.0,,0,0,0
2025-10-01 20:46:34.337,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:34.449,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:34.549,048,,1062,,3.0,0.0,,0,0,0
2025-10-01 20:46:34.721,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:35.029,048,,1062,,3.0,0.0,,0,0,0
2025-10-01 20:46:35.089,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:35.105,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:35.361,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:35.473,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:35.489,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:35.509,048,,1062,,4.0,0.0,,0,0,0
2025-10-01 20:46:35.989,048,,1062,,4.0,0.0,,0,0,0
2025-10-01 20:46:36.001,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:36.113,048,,1062,,,,264.0,0,0,0
2025-10-01 20:46:36.241,048,305.0,1062,Full Supervision,,,620.0,0,0,0
2025-10-01 20:46:36.241,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:36.469,048,,1062,,2.0,0.0,,0,0,0
2025-10-01 20:46:36.625,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:36.625,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:36.641,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:36.769,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:36.949,048,,1062,,2.0,0.0,,0,0,0
2025-10-01 20:46:37.025,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:37.429,048,,1062,,3.0,0.0,,0,0,0
2025-10-01 20:46:37.649,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:37.905,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:37.909,048,,1062,,4.0,0.0,,0,0,0
2025-10-01 20:46:38.389,048,,1062,,2.0,0.0,,0,0,0
2025-10-01 20:46:38.817,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:38.869,048,,1062,,3.0,0.0,,0,0,0
2025-10-01 20:46:39.349,048,,1062,,1.0,0.0,,0,0,0
2025-10-01 20:46:39.569,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:39.829,048,,1062,,2.0,0.0,,0,0,0
2025-10-01 20:46:40.097,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:40.309,048,,1062,,0.0,0.0,,0,0,0
2025-10-01 20:46:40.789,048,,1062,,0.0,0.0,,0,0,0
2025-10-01 20:46:41.233,048,,1062,,,,620.0,0,0,0
2025-10-01 20:46:41.269,048,,1062,,0.0,0.0,,0,0,0
