Timestamp,CI,V_TRAIN (Km/h),NID_BG,M_MODE,DL Rxqual,UL Rxqual,D_LRBG,HO_state,CES,EStop
2025-10-08 09:47:50.531,057,100.0,1093,STM National,,,2185.0,0,0,0
2025-10-08 09:47:50.787,057,,1093,,,,2185.0,0,0,0
2025-10-08 09:47:50.915,057,,1093,,,,2185.0,0,0,0
2025-10-08 09:47:50.915,057,105.0,1093,STM National,,,2193.0,0,0,0
2025-10-08 09:47:50.968,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:51.063,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:51.063,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:51.447,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:51.448,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:51.811,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:51.929,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:52.195,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:52.408,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:52.855,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:52.888,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:53.239,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:53.368,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:53.603,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:53.751,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:53.849,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:53.987,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:54.007,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:54.329,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:54.391,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:54.499,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:54.627,057,,1093,,,,2193.0,0,0,0
2025-10-08 09:47:54.627,057,105.0,1093,STM National,,,2302.0,0,0,0
2025-10-08 09:47:54.808,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:55.159,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:47:55.288,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:55.768,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:55.907,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:47:56.248,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:56.311,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:47:56.728,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:56.931,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:47:57.208,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:57.591,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:47:57.688,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:58.168,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:58.648,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:58.871,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:47:59.128,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:59.491,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:47:59.608,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:47:59.895,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:00.088,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:00.568,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:01.048,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:01.303,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:01.528,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:01.923,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:02.008,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:02.455,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:02.488,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:02.968,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:03.449,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:03.735,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:03.928,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:04.355,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:04.408,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:04.887,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:04.888,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:05.368,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:05.848,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:06.295,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:06.328,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:06.808,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:06.915,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:07.288,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:07.447,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:07.768,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:08.248,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:08.728,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:08.855,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:09.208,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:09.475,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:09.689,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:09.879,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:10.168,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:10.648,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:11.128,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:11.287,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:11.608,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:11.907,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:12.088,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:12.567,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:12.568,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:13.048,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:13.528,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:13.847,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:14.008,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:14.467,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:14.488,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:14.969,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:14.999,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:15.448,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:15.928,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:16.151,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:16.409,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:16.771,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:16.888,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:17.303,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:17.368,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:17.848,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:18.328,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:18.711,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:18.808,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:19.288,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:19.459,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:19.768,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:19.863,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:20.248,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:20.728,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:21.208,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:21.271,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:21.688,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:21.891,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:22.169,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:22.551,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:22.648,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:23.128,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:23.608,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:23.831,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:24.088,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:24.451,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:24.568,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:24.855,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:25.048,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:25.528,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:26.008,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:26.263,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:26.488,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:26.883,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:26.968,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:27.448,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:27.543,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:27.929,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:28.408,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:28.695,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:28.888,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:29.315,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:29.368,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:29.847,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:29.848,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:30.329,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:30.808,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:31.255,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:31.289,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:31.768,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:31.875,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:32.248,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:32.407,057,,1093,,,,2302.0,0,0,0
2025-10-08 09:48:32.728,057,,1093,,0.0,0.0,,0,0,0
2025-10-08 09:48:33.208,057,,1093,,0.0,0.0,,0,0,0
