Timestamp,CI,V_TRAIN (Km/h),NID_BG,M_MODE,DL Rxqual,UL Rxqual,D_LRBG,HO_state,CES,EStop
2025-10-02 07:03:01.688,022,215.0,1280,Full Supervision,,,387.0,0,0,0
2025-10-02 07:03:01.944,022,,1280,,,,387.0,0,0,0
2025-10-02 07:03:01.944,022,,1280,,,,387.0,0,0,0
2025-10-02 07:03:02.072,022,215.0,1280,Full Supervision,,,405.0,0,0,0
2025-10-02 07:03:02.092,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:02.131,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:02.220,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:02.604,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:02.611,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:02.968,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:03.091,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:03.480,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:03.571,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:03.756,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:04.051,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:04.396,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:04.504,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:04.531,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:04.780,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:05.011,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:05.016,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:05.036,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:05.292,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:05.292,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:05.491,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:05.528,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:05.676,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:05.804,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:05.971,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:06.040,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:06.168,022,,1280,,,,405.0,0,0,0
2025-10-02 07:03:06.168,022,215.0,1280,Full Supervision,,,656.0,0,0,0
2025-10-02 07:03:06.451,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:06.552,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:06.552,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:06.700,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:06.828,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:06.931,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:06.956,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:07.411,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:07.576,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:07.832,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:07.891,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:08.371,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:08.851,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:09.004,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:09.331,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:09.624,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:09.811,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:10.282,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:10.291,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:10.771,022,,1280,,0.0,1.0,,0,0,0
2025-10-02 07:03:11.158,022,,1280,,,,656.0,0,0,0
2025-10-02 07:03:11.251,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:11.286,022,215.0,1280,Full Supervision,,,961.0,0,0,0
2025-10-02 07:03:11.306,022,,1280,,,,961.0,0,0,0
2025-10-02 07:03:11.562,022,,1280,,,,961.0,0,0,0
2025-10-02 07:03:11.731,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:11.926,022,,1280,,,,961.0,0,0,0
2025-10-02 07:03:12.211,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:12.438,022,,1280,,,,961.0,0,0,0
2025-10-02 07:03:12.458,022,,1280,,,,961.0,0,0,0
2025-10-02 07:03:12.691,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:13.171,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:13.651,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:13.866,022,,1280,,,,961.0,0,0,0
2025-10-02 07:03:14.131,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:14.611,022,,1280,,0.0,0.0,,0,0,0
2025-10-02 07:03:14.614,022,,1280,,,,961.0,0,0,0
2025-10-02 07:03:14.742,022,,1280,,,,961.0,0,0,0
2025-10-02 07:03:14.870,022,215.0,1281,Full Supervision,,,54.0,0,0,0
2025-10-02 07:03:15.091,022,,1281,,0.0,0.0,,0,0,0
2025-10-02 07:03:15.146,022,,1281,,,,54.0,0,0,0
2025-10-02 07:03:15.146,022,,1281,,,,54.0,0,0,0
2025-10-02 07:03:15.571,022,,1281,,2.0,0.0,,0,0,0
2025-10-02 07:03:16.022,022,,1281,,,,54.0,0,0,0
2025-10-02 07:03:16.051,022,,1281,,1.0,0.0,,0,0,0
2025-10-02 07:03:16.278,022,,1281,,,,54.0,0,0,0
2025-10-02 07:03:16.298,022,,1281,,,,54.0,0,0,0
2025-10-02 07:03:16.406,022,215.0,1281,Full Supervision,,,144.0,0,0,0
2025-10-02 07:03:16.531,022,,1281,,2.0,0.0,,0,0,0
2025-10-02 07:03:16.810,022,,1281,,,,144.0,0,0,0
2025-10-02 07:03:17.011,022,,1281,,0.0,0.0,,0,0,0
2025-10-02 07:03:17.046,022,,1281,,,,144.0,0,0,0
2025-10-02 07:03:17.450,022,,1281,,,,144.0,0,0,0
2025-10-02 07:03:17.491,022,,1281,,0.0,0.0,,0,0,0
2025-10-02 07:03:17.686,022,,1281,,,,144.0,0,0,0
2025-10-02 07:03:17.971,022,,1281,,0.0,0.0,,0,0,0
2025-10-02 07:03:17.999,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.015,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.029,022,,1281,,,,,1,0,0
2025-10-02 07:03:18.048,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.056,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.066,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.080,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.167,022,,1281,,,,,2,0,0
2025-10-02 07:03:18.324,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.487,022,,1281,,,,,3,0,0
2025-10-02 07:03:18.500,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.510,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.522,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.523,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.533,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.541,022,,1281,,,,,0,0,0
2025-10-02 07:03:18.567,018,,1281,,,,,3,0,0
2025-10-02 07:03:18.858,018,,1281,,,,144.0,0,0,0
2025-10-02 07:03:19.478,018,,1281,,,,144.0,0,0,0
2025-10-02 07:03:19.594,018,,1281,,0.0,0.0,,0,0,0
2025-10-02 07:03:20.010,018,,1281,,,,144.0,0,0,0
2025-10-02 07:03:20.074,018,,1281,,2.0,0.0,,0,0,0
2025-10-02 07:03:20.554,018,,1281,,1.0,0.0,,0,0,0
2025-10-02 07:03:21.035,018,,1281,,0.0,0.0,,0,0,0
2025-10-02 07:03:21.290,018,,1281,,,,144.0,0,0,0
2025-10-02 07:03:21.398,018,,1281,,,,144.0,0,0,0
2025-10-02 07:03:21.398,018,215.0,1281,Full Supervision,,,452.0,0,0,0
2025-10-02 07:03:21.514,018,,1281,,0.0,0.0,,0,0,0
2025-10-02 07:03:21.802,018,,1281,,,,452.0,0,0,0
2025-10-02 07:03:21.994,018,,1281,,1.0,0.0,,0,0,0
2025-10-02 07:03:22.038,018,,1281,,,,452.0,0,0,0
2025-10-02 07:03:22.474,018,,1281,,1.0,0.0,,0,0,0
2025-10-02 07:03:22.550,018,,1281,,,,452.0,0,0,0
2025-10-02 07:03:22.570,018,,1281,,,,452.0,0,0,0
2025-10-02 07:03:22.954,018,,1281,,1.0,0.0,,0,0,0
2025-10-02 07:03:23.434,018,,1281,,2.0,0.0,,0,0,0
2025-10-02 07:03:23.722,018,,1281,,,,452.0,0,0,0
2025-10-02 07:03:23.914,018,,1281,,0.0,0.0,,0,0,0
2025-10-02 07:03:24.394,018,,1281,,0.0,0.0,,0,0,0
