Timestamp,CI,V_TRAIN (Km/h),NID_BG,M_MODE,DL Rxqual,UL Rxqual,D_LRBG,HO_state,CES,EStop
2025-10-01 08:42:47.278,061,150.0,1036,STM National,,,2881.0,0,0,0
2025-10-01 08:42:47.406,061,,1036,,,,2881.0,0,0,0
2025-10-01 08:42:47.534,061,,1036,,,,2881.0,0,0,0
2025-10-01 08:42:47.534,061,150.0,1036,STM National,,,2893.0,0,0,0
2025-10-01 08:42:47.686,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:47.724,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:47.814,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:48.070,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:48.204,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:48.558,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:48.684,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:48.942,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:49.164,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:49.350,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:49.644,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:49.862,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:49.966,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:50.124,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:50.246,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:50.502,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:50.604,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:50.606,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:50.990,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:51.014,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:51.084,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:51.526,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:51.564,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:52.044,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:52.524,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:52.678,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:53.004,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:53.422,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:53.484,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:53.958,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:53.964,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:54.444,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:54.924,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:55.238,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:55.404,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:55.884,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:55.982,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:56.364,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:56.390,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:56.844,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:57.324,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:57.798,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:57.804,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:58.284,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:58.542,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:58.764,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:58.950,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:42:59.244,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:42:59.724,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:43:00.204,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:43:00.358,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:43:00.684,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:43:00.974,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:43:01.164,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:43:01.510,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:43:01.644,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:43:02.124,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:43:02.604,061,,1036,,0.0,0.0,,0,0,0
2025-10-01 08:43:02.790,061,,1036,,,,2893.0,0,0,0
2025-10-01 08:43:03.084,061,,1036,,0.0,0.0,,0,0,0
