Timestamp,CI,V_TRAIN (Km/h),NID_BG,M_MODE,DL Rxqual,UL Rxqual,D_LRBG,HO_state,CES,EStop
2025-10-02 13:44:23.511,057,100.0,1093,STM National,,,2181.0,0,0,0
2025-10-02 13:44:23.607,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:23.767,057,,1093,,,,2181.0,0,0,0
2025-10-02 13:44:23.767,057,,1093,,,,2181.0,0,0,0
2025-10-02 13:44:23.895,057,100.0,1093,STM National,,,2189.0,0,0,0
2025-10-02 13:44:24.043,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:24.043,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:24.087,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:24.299,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:24.568,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:24.919,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:25.046,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:25.175,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:25.527,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:25.707,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:26.006,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:26.219,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:26.455,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:26.487,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:26.731,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:26.966,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:26.967,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:27.371,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:27.447,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:27.479,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:27.479,057,,1093,,,,2189.0,0,0,0
2025-10-02 13:44:27.607,057,100.0,1093,STM National,,,2294.0,0,0,0
2025-10-02 13:44:27.927,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:28.139,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:28.407,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:28.891,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:29.015,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:29.163,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:29.367,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:29.847,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:29.911,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:30.327,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:30.443,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:30.807,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:31.287,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:31.723,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:31.767,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:32.247,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:32.471,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:32.726,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:32.875,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:33.207,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:33.687,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:34.167,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:34.283,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:34.647,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:34.903,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:35.127,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:35.435,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:35.607,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:36.086,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:36.567,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:36.587,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:37.047,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:37.335,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:37.527,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:37.867,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:38.007,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:38.487,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:38.967,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:39.275,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:39.447,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:39.895,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:39.926,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:40.407,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:40.427,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:40.887,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:41.367,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:41.707,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:41.847,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:42.327,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:42.455,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:42.806,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:42.859,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:43.286,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:43.767,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:44.247,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:44.267,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:44.727,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:44.887,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:45.207,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:45.419,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:45.687,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:46.167,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:46.647,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:46.699,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:47.127,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:47.447,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:47.607,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:47.851,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:48.087,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:48.566,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:49.047,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:49.259,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:49.526,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:49.879,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:50.007,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:50.411,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:50.487,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:50.967,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:51.447,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:51.691,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:51.927,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:52.407,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:52.439,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:52.887,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:53.099,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:53.367,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:53.847,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:54.251,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:54.327,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:54.807,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:54.871,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:55.287,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:55.403,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:55.767,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:56.247,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:56.683,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:56.727,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:57.207,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:57.431,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:57.686,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:57.835,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:58.167,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:58.647,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:59.127,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:59.243,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:44:59.607,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:44:59.863,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:00.087,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:00.395,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:00.567,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:01.047,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:01.527,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:01.675,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:02.007,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:02.423,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:02.487,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:02.955,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:02.967,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:03.447,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:03.927,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:04.235,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:04.406,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:04.887,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:04.983,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:05.367,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:05.387,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:05.847,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:06.327,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:06.667,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:06.807,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:07.287,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:07.287,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:07.767,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:07.819,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:08.247,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:08.727,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:09.207,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:09.227,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:09.687,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:09.847,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:10.167,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:10.379,057,,1093,,,,2294.0,0,0,0
2025-10-02 13:45:10.647,057,,1093,,0.0,0.0,,0,0,0
2025-10-02 13:45:11.127,057,,1093,,0.0,0.0,,0,0,0
